State,State Code,Year,Year Code,Month,Month Code,Deaths
Connecticut,9,2009,2009,"May, 2009",2009/05,33
Connecticut,9,2009,2009,"Jun., 2009",2009/06,38
Connecticut,9,2009,2009,"Jul., 2009",2009/07,29
Connecticut,9,2009,2009,"Aug., 2009",2009/08,23
Connecticut,9,2009,2009,"Sep., 2009",2009/09,26
Connecticut,9,2009,2009,"Oct., 2009",2009/10,30
Connecticut,9,2009,2009,"Nov., 2009",2009/11,18
Connecticut,9,2009,2009,"Dec., 2009",2009/12,19
Connecticut,9,2010,2010,"Jan., 2010",2010/01,28
Connecticut,9,2010,2010,"Feb., 2010",2010/02,28
Connecticut,9,2010,2010,"Mar., 2010",2010/03,31
Connecticut,9,2010,2010,"Apr., 2010",2010/04,27
Connecticut,9,2010,2010,"May, 2010",2010/05,38
Connecticut,9,2010,2010,"Jun., 2010",2010/06,32
Connecticut,9,2010,2010,"Jul., 2010",2010/07,31
Connecticut,9,2010,2010,"Aug., 2010",2010/08,32
Connecticut,9,2010,2010,"Sep., 2010",2010/09,20
Connecticut,9,2010,2010,"Oct., 2010",2010/10,35
Connecticut,9,2010,2010,"Nov., 2010",2010/11,32
Connecticut,9,2010,2010,"Dec., 2010",2010/12,20
Connecticut,9,2011,2011,"Jan., 2011",2011/01,27
Connecticut,9,2011,2011,"Feb., 2011",2011/02,29
Connecticut,9,2011,2011,"Mar., 2011",2011/03,25
Connecticut,9,2011,2011,"Apr., 2011",2011/04,45
Connecticut,9,2011,2011,"May, 2011",2011/05,30
Connecticut,9,2011,2011,"Jun., 2011",2011/06,30
Connecticut,9,2011,2011,"Jul., 2011",2011/07,35
Connecticut,9,2011,2011,"Aug., 2011",2011/08,34
Connecticut,9,2011,2011,"Sep., 2011",2011/09,38
Connecticut,9,2011,2011,"Oct., 2011",2011/10,26
Connecticut,9,2011,2011,"Nov., 2011",2011/11,25
Connecticut,9,2011,2011,"Dec., 2011",2011/12,27
Connecticut,9,2012,2012,"Jan., 2012",2012/01,29
Connecticut,9,2012,2012,"Feb., 2012",2012/02,26
Connecticut,9,2012,2012,"Mar., 2012",2012/03,31
Connecticut,9,2012,2012,"Apr., 2012",2012/04,23
Connecticut,9,2012,2012,"May, 2012",2012/05,39
Connecticut,9,2012,2012,"Jun., 2012",2012/06,24
Connecticut,9,2012,2012,"Jul., 2012",2012/07,33
Connecticut,9,2012,2012,"Aug., 2012",2012/08,31
Connecticut,9,2012,2012,"Sep., 2012",2012/09,35
Connecticut,9,2012,2012,"Oct., 2012",2012/10,32
Connecticut,9,2012,2012,"Nov., 2012",2012/11,28
Connecticut,9,2012,2012,"Dec., 2012",2012/12,38
Connecticut,9,2013,2013,"Jan., 2013",2013/01,24
Connecticut,9,2013,2013,"Feb., 2013",2013/02,24
Connecticut,9,2013,2013,"Mar., 2013",2013/03,36
Connecticut,9,2013,2013,"Apr., 2013",2013/04,26
Connecticut,9,2013,2013,"May, 2013",2013/05,32
Connecticut,9,2013,2013,"Jun., 2013",2013/06,21
Connecticut,9,2013,2013,"Jul., 2013",2013/07,29
Connecticut,9,2013,2013,"Aug., 2013",2013/08,28
Connecticut,9,2013,2013,"Sep., 2013",2013/09,31
Connecticut,9,2013,2013,"Oct., 2013",2013/10,36
Connecticut,9,2013,2013,"Nov., 2013",2013/11,24
Connecticut,9,2013,2013,"Dec., 2013",2013/12,20
Connecticut,9,2014,2014,"Jan., 2014",2014/01,25
Connecticut,9,2014,2014,"Feb., 2014",2014/02,28
Connecticut,9,2014,2014,"Mar., 2014",2014/03,27
Connecticut,9,2014,2014,"Apr., 2014",2014/04,34
Connecticut,9,2014,2014,"May, 2014",2014/05,32
Connecticut,9,2014,2014,"Jun., 2014",2014/06,37
Connecticut,9,2014,2014,"Jul., 2014",2014/07,30
Connecticut,9,2014,2014,"Aug., 2014",2014/08,40
Connecticut,9,2014,2014,"Sep., 2014",2014/09,31
Connecticut,9,2014,2014,"Oct., 2014",2014/10,32
Connecticut,9,2014,2014,"Nov., 2014",2014/11,31
Connecticut,9,2014,2014,"Dec., 2014",2014/12,32
Connecticut,9,2015,2015,"Jan., 2015",2015/01,28
Connecticut,9,2015,2015,"Feb., 2015",2015/02,31
Connecticut,9,2015,2015,"Mar., 2015",2015/03,41
Connecticut,9,2015,2015,"Apr., 2015",2015/04,41
Connecticut,9,2015,2015,"May, 2015",2015/05,35
Connecticut,9,2015,2015,"Jun., 2015",2015/06,26
Connecticut,9,2015,2015,"Jul., 2015",2015/07,29
Connecticut,9,2015,2015,"Aug., 2015",2015/08,28
Connecticut,9,2015,2015,"Sep., 2015",2015/09,33
Connecticut,9,2015,2015,"Oct., 2015",2015/10,22
Connecticut,9,2015,2015,"Nov., 2015",2015/11,40
Connecticut,9,2015,2015,"Dec., 2015",2015/12,31
Connecticut,9,2016,2016,"Jan., 2016",2016/01,38
Connecticut,9,2016,2016,"Feb., 2016",2016/02,41
Connecticut,9,2016,2016,"Mar., 2016",2016/03,28
Connecticut,9,2016,2016,"Apr., 2016",2016/04,36
Connecticut,9,2016,2016,"May, 2016",2016/05,36
Connecticut,9,2016,2016,"Jun., 2016",2016/06,39
Connecticut,9,2016,2016,"Jul., 2016",2016/07,40
Connecticut,9,2016,2016,"Aug., 2016",2016/08,31
Connecticut,9,2016,2016,"Sep., 2016",2016/09,19
Connecticut,9,2016,2016,"Oct., 2016",2016/10,32
Connecticut,9,2016,2016,"Nov., 2016",2016/11,27
Connecticut,9,2016,2016,"Dec., 2016",2016/12,30
Delaware,10,1999,1999,"Jul., 1999",1999/07,13
Delaware,10,1999,1999,"Aug., 1999",1999/08,12
Delaware,10,2000,2000,"Mar., 2000",2000/03,10
Delaware,10,2001,2001,"Jan., 2001",2001/01,10
Delaware,10,2001,2001,"May, 2001",2001/05,15
Delaware,10,2001,2001,"Aug., 2001",2001/08,14
Delaware,10,2001,2001,"Oct., 2001",2001/10,10
Delaware,10,2001,2001,"Dec., 2001",2001/12,10
Delaware,10,2002,2002,"Aug., 2002",2002/08,11
Delaware,10,2002,2002,"Oct., 2002",2002/10,12
Delaware,10,2003,2003,"Jun., 2003",2003/06,13
Delaware,10,2003,2003,"Jul., 2003",2003/07,15
Delaware,10,2004,2004,"Jan., 2004",2004/01,10
Delaware,10,2004,2004,"Mar., 2004",2004/03,15
Delaware,10,2005,2005,"May, 2005",2005/05,12
Delaware,10,2005,2005,"Aug., 2005",2005/08,10
Delaware,10,2006,2006,"Jan., 2006",2006/01,10
Delaware,10,2006,2006,"Feb., 2006",2006/02,10
Delaware,10,2006,2006,"Nov., 2006",2006/11,11
Delaware,10,2006,2006,"Dec., 2006",2006/12,10
Delaware,10,2007,2007,"May, 2007",2007/05,14
Delaware,10,2007,2007,"Jul., 2007",2007/07,11
Delaware,10,2007,2007,"Dec., 2007",2007/12,13
Delaware,10,2008,2008,"Jan., 2008",2008/01,15
Delaware,10,2008,2008,"Feb., 2008",2008/02,11
Delaware,10,2008,2008,"Mar., 2008",2008/03,12
Delaware,10,2008,2008,"May, 2008",2008/05,10
Delaware,10,2008,2008,"Jul., 2008",2008/07,11
Delaware,10,2009,2009,"Feb., 2009",2009/02,13
Delaware,10,2009,2009,"Aug., 2009",2009/08,17
Delaware,10,2009,2009,"Sep., 2009",2009/09,10
Delaware,10,2010,2010,"Jan., 2010",2010/01,15
Delaware,10,2010,2010,"Mar., 2010",2010/03,13
Delaware,10,2010,2010,"Jun., 2010",2010/06,10
Delaware,10,2010,2010,"Aug., 2010",2010/08,11
Delaware,10,2010,2010,"Sep., 2010",2010/09,12
Delaware,10,2011,2011,"Apr., 2011",2011/04,10
Delaware,10,2011,2011,"Jun., 2011",2011/06,17
Delaware,10,2011,2011,"Aug., 2011",2011/08,11
Delaware,10,2011,2011,"Nov., 2011",2011/11,10
Delaware,10,2011,2011,"Dec., 2011",2011/12,11
Delaware,10,2012,2012,"Jan., 2012",2012/01,15
Delaware,10,2012,2012,"Feb., 2012",2012/02,10
Delaware,10,2012,2012,"Mar., 2012",2012/03,11
Delaware,10,2012,2012,"Apr., 2012",2012/04,17
Delaware,10,2012,2012,"Jun., 2012",2012/06,10
Delaware,10,2012,2012,"Aug., 2012",2012/08,12
Delaware,10,2012,2012,"Oct., 2012",2012/10,11
Delaware,10,2012,2012,"Nov., 2012",2012/11,11
Delaware,10,2013,2013,"Feb., 2013",2013/02,10
Delaware,10,2013,2013,"Mar., 2013",2013/03,19
Delaware,10,2013,2013,"May, 2013",2013/05,11
Delaware,10,2013,2013,"Jun., 2013",2013/06,12
Delaware,10,2013,2013,"Jul., 2013",2013/07,10
Delaware,10,2013,2013,"Aug., 2013",2013/08,12
Delaware,10,2013,2013,"Nov., 2013",2013/11,11
Delaware,10,2014,2014,"May, 2014",2014/05,17
Delaware,10,2014,2014,"Jun., 2014",2014/06,11
Delaware,10,2014,2014,"Jul., 2014",2014/07,10
Delaware,10,2014,2014,"Aug., 2014",2014/08,20
Delaware,10,2014,2014,"Sep., 2014",2014/09,10
Delaware,10,2014,2014,"Oct., 2014",2014/10,13
Delaware,10,2015,2015,"Mar., 2015",2015/03,14
Delaware,10,2015,2015,"Apr., 2015",2015/04,11
Delaware,10,2015,2015,"May, 2015",2015/05,10
Delaware,10,2015,2015,"Jun., 2015",2015/06,13
Delaware,10,2015,2015,"Jul., 2015",2015/07,12
Delaware,10,2015,2015,"Sep., 2015",2015/09,12
Delaware,10,2015,2015,"Oct., 2015",2015/10,12
Delaware,10,2016,2016,"Feb., 2016",2016/02,10
Delaware,10,2016,2016,"Mar., 2016",2016/03,12
Delaware,10,2016,2016,"Apr., 2016",2016/04,10
Delaware,10,2016,2016,"May, 2016",2016/05,13
Delaware,10,2016,2016,"Jul., 2016",2016/07,16
Delaware,10,2016,2016,"Aug., 2016",2016/08,13
Delaware,10,2016,2016,"Dec., 2016",2016/12,14
Florida,12,1999,1999,"Jan., 1999",1999/01,175
Florida,12,1999,1999,"Feb., 1999",1999/02,156
Florida,12,1999,1999,"Mar., 1999",1999/03,176
Florida,12,1999,1999,"Apr., 1999",1999/04,177
Florida,12,1999,1999,"May, 1999",1999/05,146
Florida,12,1999,1999,"Jun., 1999",1999/06,157
Florida,12,1999,1999,"Jul., 1999",1999/07,192
Florida,12,1999,1999,"Aug., 1999",1999/08,204
Florida,12,1999,1999,"Sep., 1999",1999/09,140
Florida,12,1999,1999,"Oct., 1999",1999/10,201
Florida,12,1999,1999,"Nov., 1999",1999/11,158
Florida,12,1999,1999,"Dec., 1999",1999/12,156
Florida,12,2000,2000,"Jan., 2000",2000/01,190
Florida,12,2000,2000,"Feb., 2000",2000/02,188
Florida,12,2000,2000,"Mar., 2000",2000/03,159
Florida,12,2000,2000,"Apr., 2000",2000/04,177
Florida,12,2000,2000,"May, 2000",2000/05,201
Florida,12,2000,2000,"Jun., 2000",2000/06,174
Florida,12,2000,2000,"Jul., 2000",2000/07,151
Florida,12,2000,2000,"Aug., 2000",2000/08,183
Florida,12,2000,2000,"Sep., 2000",2000/09,172
Florida,12,2000,2000,"Oct., 2000",2000/10,166
Florida,12,2000,2000,"Nov., 2000",2000/11,148
Florida,12,2000,2000,"Dec., 2000",2000/12,188
Florida,12,2001,2001,"Jan., 2001",2001/01,188
Florida,12,2001,2001,"Feb., 2001",2001/02,177
Florida,12,2001,2001,"Mar., 2001",2001/03,182
Florida,12,2001,2001,"Apr., 2001",2001/04,167
Florida,12,2001,2001,"May, 2001",2001/05,210
Florida,12,2001,2001,"Jun., 2001",2001/06,185
Florida,12,2001,2001,"Jul., 2001",2001/07,194
Florida,12,2001,2001,"Aug., 2001",2001/08,203
Florida,12,2001,2001,"Sep., 2001",2001/09,199
Florida,12,2001,2001,"Oct., 2001",2001/10,217
Florida,12,2001,2001,"Nov., 2001",2001/11,207
Florida,12,2001,2001,"Dec., 2001",2001/12,183
Florida,12,2002,2002,"Jan., 2002",2002/01,223
Florida,12,2002,2002,"Feb., 2002",2002/02,158
Florida,12,2002,2002,"Mar., 2002",2002/03,229
Florida,12,2002,2002,"Apr., 2002",2002/04,202
Florida,12,2002,2002,"May, 2002",2002/05,203
Florida,12,2002,2002,"Jun., 2002",2002/06,191
Florida,12,2002,2002,"Jul., 2002",2002/07,183
Florida,12,2002,2002,"Aug., 2002",2002/08,231
Florida,12,2002,2002,"Sep., 2002",2002/09,202
Florida,12,2002,2002,"Oct., 2002",2002/10,175
Florida,12,2002,2002,"Nov., 2002",2002/11,171
Florida,12,2002,2002,"Dec., 2002",2002/12,182
Florida,12,2003,2003,"Jan., 2003",2003/01,194
Florida,12,2003,2003,"Feb., 2003",2003/02,174
Florida,12,2003,2003,"Mar., 2003",2003/03,202
Florida,12,2003,2003,"Apr., 2003",2003/04,213
Florida,12,2003,2003,"May, 2003",2003/05,214
Florida,12,2003,2003,"Jun., 2003",2003/06,209
Florida,12,2003,2003,"Jul., 2003",2003/07,206
Florida,12,2003,2003,"Aug., 2003",2003/08,201
Florida,12,2003,2003,"Sep., 2003",2003/09,166
Florida,12,2003,2003,"Oct., 2003",2003/10,195
Florida,12,2003,2003,"Nov., 2003",2003/11,160
Florida,12,2003,2003,"Dec., 2003",2003/12,163
Florida,12,2004,2004,"Jan., 2004",2004/01,186
Florida,12,2004,2004,"Feb., 2004",2004/02,208
Florida,12,2004,2004,"Mar., 2004",2004/03,206
Florida,12,2004,2004,"Apr., 2004",2004/04,181
Florida,12,2004,2004,"May, 2004",2004/05,211
Florida,12,2004,2004,"Jun., 2004",2004/06,204
Florida,12,2004,2004,"Jul., 2004",2004/07,202
Florida,12,2004,2004,"Aug., 2004",2004/08,195
Florida,12,2004,2004,"Sep., 2004",2004/09,201
Florida,12,2004,2004,"Oct., 2004",2004/10,212
Florida,12,2004,2004,"Nov., 2004",2004/11,205
Florida,12,2004,2004,"Dec., 2004",2004/12,177
Florida,12,2005,2005,"Jan., 2005",2005/01,195
Florida,12,2005,2005,"Feb., 2005",2005/02,187
Florida,12,2005,2005,"Mar., 2005",2005/03,197
Florida,12,2005,2005,"Apr., 2005",2005/04,207
Florida,12,2005,2005,"May, 2005",2005/05,196
Florida,12,2005,2005,"Jun., 2005",2005/06,196
Florida,12,2005,2005,"Jul., 2005",2005/07,206
Florida,12,2005,2005,"Aug., 2005",2005/08,208
Florida,12,2005,2005,"Sep., 2005",2005/09,203
Florida,12,2005,2005,"Oct., 2005",2005/10,167
Florida,12,2005,2005,"Nov., 2005",2005/11,183
Florida,12,2005,2005,"Dec., 2005",2005/12,200
Florida,12,2006,2006,"Jan., 2006",2006/01,207
Florida,12,2006,2006,"Feb., 2006",2006/02,156
Florida,12,2006,2006,"Mar., 2006",2006/03,195
Florida,12,2006,2006,"Apr., 2006",2006/04,210
Florida,12,2006,2006,"May, 2006",2006/05,218
Florida,12,2006,2006,"Jun., 2006",2006/06,224
Florida,12,2006,2006,"Jul., 2006",2006/07,184
Florida,12,2006,2006,"Aug., 2006",2006/08,199
Florida,12,2006,2006,"Sep., 2006",2006/09,204
Florida,12,2006,2006,"Oct., 2006",2006/10,231
Florida,12,2006,2006,"Nov., 2006",2006/11,203
Florida,12,2006,2006,"Dec., 2006",2006/12,205
Florida,12,2007,2007,"Jan., 2007",2007/01,216
Florida,12,2007,2007,"Feb., 2007",2007/02,185
Florida,12,2007,2007,"Mar., 2007",2007/03,212
Florida,12,2007,2007,"Apr., 2007",2007/04,229
Florida,12,2007,2007,"May, 2007",2007/05,216
Florida,12,2007,2007,"Jun., 2007",2007/06,208
Florida,12,2007,2007,"Jul., 2007",2007/07,227
Florida,12,2007,2007,"Aug., 2007",2007/08,218
Florida,12,2007,2007,"Sep., 2007",2007/09,215
Florida,12,2007,2007,"Oct., 2007",2007/10,241
Florida,12,2007,2007,"Nov., 2007",2007/11,210
Florida,12,2007,2007,"Dec., 2007",2007/12,211
Florida,12,2008,2008,"Jan., 2008",2008/01,241
Florida,12,2008,2008,"Feb., 2008",2008/02,218
Florida,12,2008,2008,"Mar., 2008",2008/03,218
Florida,12,2008,2008,"Apr., 2008",2008/04,213
Florida,12,2008,2008,"May, 2008",2008/05,267
Florida,12,2008,2008,"Jun., 2008",2008/06,251
Florida,12,2008,2008,"Jul., 2008",2008/07,233
Florida,12,2008,2008,"Aug., 2008",2008/08,194
Florida,12,2008,2008,"Sep., 2008",2008/09,242
Florida,12,2008,2008,"Oct., 2008",2008/10,242
Florida,12,2008,2008,"Nov., 2008",2008/11,192
Florida,12,2008,2008,"Dec., 2008",2008/12,232
Florida,12,2009,2009,"Jan., 2009",2009/01,240
Florida,12,2009,2009,"Feb., 2009",2009/02,216
Florida,12,2009,2009,"Mar., 2009",2009/03,233
Florida,12,2009,2009,"Apr., 2009",2009/04,256
Florida,12,2009,2009,"May, 2009",2009/05,262
Florida,12,2009,2009,"Jun., 2009",2009/06,253
Florida,12,2009,2009,"Jul., 2009",2009/07,244
Florida,12,2009,2009,"Aug., 2009",2009/08,259
Florida,12,2009,2009,"Sep., 2009",2009/09,259
Florida,12,2009,2009,"Oct., 2009",2009/10,219
Florida,12,2009,2009,"Nov., 2009",2009/11,202
Florida,12,2009,2009,"Dec., 2009",2009/12,219
Florida,12,2010,2010,"Jan., 2010",2010/01,241
Florida,12,2010,2010,"Feb., 2010",2010/02,190
Florida,12,2010,2010,"Mar., 2010",2010/03,208
Florida,12,2010,2010,"Apr., 2010",2010/04,196
Florida,12,2010,2010,"May, 2010",2010/05,231
Florida,12,2010,2010,"Jun., 2010",2010/06,252
Florida,12,2010,2010,"Jul., 2010",2010/07,244
Florida,12,2010,2010,"Aug., 2010",2010/08,245
Florida,12,2010,2010,"Sep., 2010",2010/09,238
Florida,12,2010,2010,"Oct., 2010",2010/10,271
Florida,12,2010,2010,"Nov., 2010",2010/11,231
Florida,12,2010,2010,"Dec., 2010",2010/12,243
Florida,12,2011,2011,"Jan., 2011",2011/01,230
Florida,12,2011,2011,"Feb., 2011",2011/02,199
Florida,12,2011,2011,"Mar., 2011",2011/03,279
Florida,12,2011,2011,"Apr., 2011",2011/04,254
Florida,12,2011,2011,"May, 2011",2011/05,234
Florida,12,2011,2011,"Jun., 2011",2011/06,205
Florida,12,2011,2011,"Jul., 2011",2011/07,268
Florida,12,2011,2011,"Aug., 2011",2011/08,288
Florida,12,2011,2011,"Sep., 2011",2011/09,238
Florida,12,2011,2011,"Oct., 2011",2011/10,221
Florida,12,2011,2011,"Nov., 2011",2011/11,241
Florida,12,2011,2011,"Dec., 2011",2011/12,226
Florida,12,2012,2012,"Jan., 2012",2012/01,246
Florida,12,2012,2012,"Feb., 2012",2012/02,219
Florida,12,2012,2012,"Mar., 2012",2012/03,257
Florida,12,2012,2012,"Apr., 2012",2012/04,241
Florida,12,2012,2012,"May, 2012",2012/05,290
Florida,12,2012,2012,"Jun., 2012",2012/06,267
Florida,12,2012,2012,"Jul., 2012",2012/07,277
Florida,12,2012,2012,"Aug., 2012",2012/08,277
Florida,12,2012,2012,"Sep., 2012",2012/09,263
Florida,12,2012,2012,"Oct., 2012",2012/10,233
Florida,12,2012,2012,"Nov., 2012",2012/11,208
Florida,12,2012,2012,"Dec., 2012",2012/12,225
Florida,12,2013,2013,"Jan., 2013",2013/01,271
Florida,12,2013,2013,"Feb., 2013",2013/02,205
Florida,12,2013,2013,"Mar., 2013",2013/03,229
Florida,12,2013,2013,"Apr., 2013",2013/04,264
Florida,12,2013,2013,"May, 2013",2013/05,249
Florida,12,2013,2013,"Jun., 2013",2013/06,264
Florida,12,2013,2013,"Jul., 2013",2013/07,249
Florida,12,2013,2013,"Aug., 2013",2013/08,228
Florida,12,2013,2013,"Sep., 2013",2013/09,274
Florida,12,2013,2013,"Oct., 2013",2013/10,261
Florida,12,2013,2013,"Nov., 2013",2013/11,211
Florida,12,2013,2013,"Dec., 2013",2013/12,220
Florida,12,2014,2014,"Jan., 2014",2014/01,251
Florida,12,2014,2014,"Feb., 2014",2014/02,223
Florida,12,2014,2014,"Mar., 2014",2014/03,225
Florida,12,2014,2014,"Apr., 2014",2014/04,259
Florida,12,2014,2014,"May, 2014",2014/05,220
Florida,12,2014,2014,"Jun., 2014",2014/06,232
Florida,12,2014,2014,"Jul., 2014",2014/07,237
Florida,12,2014,2014,"Aug., 2014",2014/08,302
Florida,12,2014,2014,"Sep., 2014",2014/09,305
Florida,12,2014,2014,"Oct., 2014",2014/10,262
Florida,12,2014,2014,"Nov., 2014",2014/11,243
Florida,12,2014,2014,"Dec., 2014",2014/12,282
Florida,12,2015,2015,"Jan., 2015",2015/01,268
Florida,12,2015,2015,"Feb., 2015",2015/02,273
Florida,12,2015,2015,"Mar., 2015",2015/03,274
Florida,12,2015,2015,"Apr., 2015",2015/04,292
Florida,12,2015,2015,"May, 2015",2015/05,298
Florida,12,2015,2015,"Jun., 2015",2015/06,266
Florida,12,2015,2015,"Jul., 2015",2015/07,267
Florida,12,2015,2015,"Aug., 2015",2015/08,269
Florida,12,2015,2015,"Sep., 2015",2015/09,251
Florida,12,2015,2015,"Oct., 2015",2015/10,268
Florida,12,2015,2015,"Nov., 2015",2015/11,235
Florida,12,2015,2015,"Dec., 2015",2015/12,245
Florida,12,2016,2016,"Jan., 2016",2016/01,230
Florida,12,2016,2016,"Feb., 2016",2016/02,221
Florida,12,2016,2016,"Mar., 2016",2016/03,257
Florida,12,2016,2016,"Apr., 2016",2016/04,251
Florida,12,2016,2016,"May, 2016",2016/05,276
Florida,12,2016,2016,"Jun., 2016",2016/06,279
Florida,12,2016,2016,"Jul., 2016",2016/07,296
Florida,12,2016,2016,"Aug., 2016",2016/08,278
Florida,12,2016,2016,"Sep., 2016",2016/09,272
Florida,12,2016,2016,"Oct., 2016",2016/10,266
Florida,12,2016,2016,"Nov., 2016",2016/11,272
Florida,12,2016,2016,"Dec., 2016",2016/12,245
Georgia,13,1999,1999,"Jan., 1999",1999/01,81
Georgia,13,1999,1999,"Feb., 1999",1999/02,76
Georgia,13,1999,1999,"Mar., 1999",1999/03,81
Georgia,13,1999,1999,"Apr., 1999",1999/04,84
Georgia,13,1999,1999,"May, 1999",1999/05,81
Georgia,13,1999,1999,"Jun., 1999",1999/06,56
Georgia,13,1999,1999,"Jul., 1999",1999/07,80
Georgia,13,1999,1999,"Aug., 1999",1999/08,73
Georgia,13,1999,1999,"Sep., 1999",1999/09,64
Georgia,13,1999,1999,"Oct., 1999",1999/10,59
Georgia,13,1999,1999,"Nov., 1999",1999/11,66
Georgia,13,1999,1999,"Dec., 1999",1999/12,73
Georgia,13,2000,2000,"Jan., 2000",2000/01,57
Georgia,13,2000,2000,"Feb., 2000",2000/02,62
Georgia,13,2000,2000,"Mar., 2000",2000/03,69
Georgia,13,2000,2000,"Apr., 2000",2000/04,84
Georgia,13,2000,2000,"May, 2000",2000/05,76
Georgia,13,2000,2000,"Jun., 2000",2000/06,80
Georgia,13,2000,2000,"Jul., 2000",2000/07,73
Georgia,13,2000,2000,"Aug., 2000",2000/08,67
Georgia,13,2000,2000,"Sep., 2000",2000/09,66
Georgia,13,2000,2000,"Oct., 2000",2000/10,83
Georgia,13,2000,2000,"Nov., 2000",2000/11,68
Georgia,13,2000,2000,"Dec., 2000",2000/12,75
Georgia,13,2001,2001,"Jan., 2001",2001/01,90
Georgia,13,2001,2001,"Feb., 2001",2001/02,61
Georgia,13,2001,2001,"Mar., 2001",2001/03,71
Georgia,13,2001,2001,"Apr., 2001",2001/04,68
Georgia,13,2001,2001,"May, 2001",2001/05,80
Georgia,13,2001,2001,"Jun., 2001",2001/06,71
Georgia,13,2001,2001,"Jul., 2001",2001/07,90
Georgia,13,2001,2001,"Aug., 2001",2001/08,82
Georgia,13,2001,2001,"Sep., 2001",2001/09,63
Georgia,13,2001,2001,"Oct., 2001",2001/10,88
Georgia,13,2001,2001,"Nov., 2001",2001/11,80
Georgia,13,2001,2001,"Dec., 2001",2001/12,95
Georgia,13,2002,2002,"Jan., 2002",2002/01,85
Georgia,13,2002,2002,"Feb., 2002",2002/02,81
Georgia,13,2002,2002,"Mar., 2002",2002/03,67
Georgia,13,2002,2002,"Apr., 2002",2002/04,80
Georgia,13,2002,2002,"May, 2002",2002/05,71
Georgia,13,2002,2002,"Jun., 2002",2002/06,73
Georgia,13,2002,2002,"Jul., 2002",2002/07,72
Georgia,13,2002,2002,"Aug., 2002",2002/08,81
Georgia,13,2002,2002,"Sep., 2002",2002/09,73
Georgia,13,2002,2002,"Oct., 2002",2002/10,71
Georgia,13,2002,2002,"Nov., 2002",2002/11,80
Georgia,13,2002,2002,"Dec., 2002",2002/12,73
Georgia,13,2003,2003,"Jan., 2003",2003/01,80
Georgia,13,2003,2003,"Feb., 2003",2003/02,61
Georgia,13,2003,2003,"Mar., 2003",2003/03,84
Georgia,13,2003,2003,"Apr., 2003",2003/04,91
Georgia,13,2003,2003,"May, 2003",2003/05,86
Georgia,13,2003,2003,"Jun., 2003",2003/06,96
Georgia,13,2003,2003,"Jul., 2003",2003/07,76
Georgia,13,2003,2003,"Aug., 2003",2003/08,89
Georgia,13,2003,2003,"Sep., 2003",2003/09,81
Georgia,13,2003,2003,"Oct., 2003",2003/10,61
Georgia,13,2003,2003,"Nov., 2003",2003/11,74
Georgia,13,2003,2003,"Dec., 2003",2003/12,89
Georgia,13,2004,2004,"Jan., 2004",2004/01,79
Georgia,13,2004,2004,"Feb., 2004",2004/02,82
Georgia,13,2004,2004,"Mar., 2004",2004/03,65
Georgia,13,2004,2004,"Apr., 2004",2004/04,96
Georgia,13,2004,2004,"May, 2004",2004/05,98
Georgia,13,2004,2004,"Jun., 2004",2004/06,74
Georgia,13,2004,2004,"Jul., 2004",2004/07,83
Georgia,13,2004,2004,"Aug., 2004",2004/08,81
Georgia,13,2004,2004,"Sep., 2004",2004/09,95
Georgia,13,2004,2004,"Oct., 2004",2004/10,90
Georgia,13,2004,2004,"Nov., 2004",2004/11,73
Georgia,13,2004,2004,"Dec., 2004",2004/12,56
Georgia,13,2005,2005,"Jan., 2005",2005/01,73
Georgia,13,2005,2005,"Feb., 2005",2005/02,70
Georgia,13,2005,2005,"Mar., 2005",2005/03,80
Georgia,13,2005,2005,"Apr., 2005",2005/04,66
Georgia,13,2005,2005,"May, 2005",2005/05,84
Georgia,13,2005,2005,"Jun., 2005",2005/06,69
Georgia,13,2005,2005,"Jul., 2005",2005/07,79
Georgia,13,2005,2005,"Aug., 2005",2005/08,87
Georgia,13,2005,2005,"Sep., 2005",2005/09,98
Georgia,13,2005,2005,"Oct., 2005",2005/10,68
Georgia,13,2005,2005,"Nov., 2005",2005/11,71
Georgia,13,2005,2005,"Dec., 2005",2005/12,80
Georgia,13,2006,2006,"Jan., 2006",2006/01,94
Georgia,13,2006,2006,"Feb., 2006",2006/02,68
Georgia,13,2006,2006,"Mar., 2006",2006/03,67
Georgia,13,2006,2006,"Apr., 2006",2006/04,76
Georgia,13,2006,2006,"May, 2006",2006/05,86
Georgia,13,2006,2006,"Jun., 2006",2006/06,72
Georgia,13,2006,2006,"Jul., 2006",2006/07,100
Georgia,13,2006,2006,"Aug., 2006",2006/08,72
Georgia,13,2006,2006,"Sep., 2006",2006/09,63
Georgia,13,2006,2006,"Oct., 2006",2006/10,84
Georgia,13,2006,2006,"Nov., 2006",2006/11,74
Georgia,13,2006,2006,"Dec., 2006",2006/12,68
Georgia,13,2007,2007,"Jan., 2007",2007/01,72
Georgia,13,2007,2007,"Feb., 2007",2007/02,77
Georgia,13,2007,2007,"Mar., 2007",2007/03,71
Georgia,13,2007,2007,"Apr., 2007",2007/04,82
Georgia,13,2007,2007,"May, 2007",2007/05,69
Georgia,13,2007,2007,"Jun., 2007",2007/06,98
Georgia,13,2007,2007,"Jul., 2007",2007/07,93
Georgia,13,2007,2007,"Aug., 2007",2007/08,96
Georgia,13,2007,2007,"Sep., 2007",2007/09,91
